Postcode,Economy,Premium
NG1 1AA,80,90
NG1 1AB,80,90
NG1 1AE,80,90
NG1 1AF,80,90
NG1 1AG,80,90
NG1 1AH,80,90
NG1 1AJ,80,90
NG1 1AL,80,90
NG1 1AN,80,90
NG1 1AP,80,90
NG1 1AQ,80,90
NG1 1AR,80,90
NG1 1AS,80,90
NG1 1AT,80,90
NG1 1AU,80,90
NG1 1AW,80,90
NG1 1AY,80,90
NG1 1AZ,80,90
NG1 1BA,80,90
NG1 1BB,80,90
NG1 1BD,80,90
NG1 1BE,80,90
NG1 1BF,80,90
NG1 1BG,80,90
NG1 1BH,80,90
NG1 1BJ,80,90
NG1 1BL,80,90
NG1 1BY,80,90
NG1 1BZ,80,90
NG1 1DA,80,90
NG1 1DB,80,90
NG1 1DD,80,90
NG1 1DE,80,90
NG1 1DF,80,90
NG1 1DG,80,90
NG1 1DH,80,90
NG1 1DJ,80,90
NG1 1DL,80,90
NG1 1DN,80,90
NG1 1DP,80,90
NG1 1DQ,80,90
NG1 1DR,80,90
NG1 1DS,80,90
NG1 1DT,80,90
NG1 1DU,80,90
NG1 1DW,80,90
NG1 1DX,80,90
NG1 1DY,80,90
NG1 1DZ,80,90
NG1 1EA,80,90
NG1 1EB,80,90
NG1 1ED,80,90
NG1 1EE,80,90
NG1 1EF,80,90
NG1 1EG,80,90
NG1 1EH,80,90
NG1 1EJ,80,90
NG1 1EL,80,90
NG1 1EN,80,90
NG1 1EP,80,90
NG1 1EQ,80,90
NG1 1ER,80,90
NG1 1ES,80,90
NG1 1ET,80,90
NG1 1EU,80,90
NG1 1EW,80,90
NG1 1EX,80,90
NG1 1EY,80,90
NG1 1EZ,80,90
NG1 1FA,80,90
NG1 1FB,80,90
NG1 1FD,80,90
NG1 1FE,80,90
NG1 1FF,80,90
NG1 1FG,80,90
NG1 1FH,80,90
NG1 1FJ,80,90
NG1 1FL,80,90
NG1 1FN,80,90
NG1 1FP,80,90
NG1 1FR,80,90
NG1 1FS,80,90
NG1 1FY,80,90
NG1 1FZ,80,90
NG1 1GA,80,90
NG1 1GB,80,90
NG1 1GD,80,90
NG1 1GE,80,90
NG1 1GF,80,90
NG1 1GG,80,90
NG1 1GH,80,90
NG1 1GJ,80,90
NG1 1GL,80,90
NG1 1GN,80,90
NG1 1GP,80,90
NG1 1GQ,80,90
NG1 1GR,80,90
NG1 1GS,80,90
NG1 1GT,80,90
NG1 1GU,80,90
NG1 1GW,80,90
NG1 1GX,80,90
NG1 1GY,80,90
NG1 1GZ,80,90
NG1 1HA,80,90
NG1 1HB,80,90
NG1 1HD,80,90
NG1 1HE,80,90
NG1 1HF,80,90
NG1 1HG,80,90
NG1 1HH,80,90
NG1 1HJ,80,90
NG1 1HL,80,90
NG1 1HN,80,90
NG1 1HP,80,90
NG1 1HQ,80,90
NG1 1HR,80,90
NG1 1HS,80,90
NG1 1HT,80,90
NG1 1HU,80,90
NG1 1HW,80,90
NG1 1HX,80,90
NG1 1HY,80,90
NG1 1HZ,80,90
NG1 1JA,80,90
NG1 1JB,80,90
NG1 1JD,80,90
NG1 1JE,80,90
NG1 1JF,80,90
NG1 1JG,80,90
NG1 1JH,80,90
NG1 1JJ,80,90
NG1 1JL,80,90
NG1 1JN,80,90
NG1 1JP,80,90
NG1 1JQ,80,90
NG1 1JR,80,90
NG1 1JS,80,90
NG1 1JT,80,90
NG1 1JU,80,90
NG1 1JW,80,90
NG1 1JX,80,90
NG1 1JY,80,90
NG1 1JZ,80,90
NG1 1LA,80,90
NG1 1LB,80,90
NG1 1LD,80,90
NG1 1LE,80,90
NG1 1LF,80,90
NG1 1LG,80,90
NG1 1LH,80,90
NG1 1LJ,80,90
NG1 1LL,80,90
NG1 1LN,80,90
NG1 1LP,80,90
NG1 1LQ,80,90
NG1 1LR,80,90
NG1 1LS,80,90
NG1 1LT,80,90
NG1 1LU,80,90
NG1 1LW,80,90
NG1 1LX,80,90
NG1 1LY,80,90
NG1 1LZ,80,90
NG1 1NA,80,90
NG1 1NB,80,90
NG1 1ND,80,90
NG1 1NE,80,90
NG1 1NF,80,90
NG1 1NG,80,90
NG1 1NH,80,90
NG1 1NJ,80,90
NG1 1NL,80,90
NG1 1NN,80,90
NG1 1NP,80,90
NG1 1NQ,80,90
NG1 1NR,80,90
NG1 1NS,80,90
NG1 1NT,80,90
NG1 1NU,80,90
NG1 1NW,80,90
NG1 1NX,80,90
NG1 1NY,80,90
NG1 1NZ,80,90
NG1 1PA,80,90
NG1 1PB,80,90
NG1 1PD,80,90
NG1 1PE,80,90
NG1 1PF,80,90
NG1 1PG,80,90
NG1 1PH,80,90
NG1 1PJ,80,90
NG1 1PL,80,90
NG1 1PN,80,90
NG1 1PP,80,90
NG1 1PQ,80,90
NG1 1PR,80,90
NG1 1PS,80,90
NG1 1PT,80,90
NG1 1PU,80,90
NG1 1PW,80,90
NG1 1PX,80,90
NG1 1PY,80,90
NG1 1PZ,80,90
NG1 1QA,80,90
NG1 1QB,80,90
NG1 1QD,80,90
NG1 1QE,80,90
NG1 1QF,80,90
NG1 1QG,80,90
NG1 1QH,80,90
NG1 1QJ,80,90
NG1 1QL,80,90
NG1 1QN,80,90
NG1 1QP,80,90
NG1 1QQ,80,90
NG1 1QR,80,90
NG1 1QS,80,90
NG1 1QT,80,90
NG1 1QW,80,90
NG1 1QX,80,90
NG1 1RB,80,90
NG1 1WA,80,90
NG1 1WB,80,90
NG1 1WZ,80,90
NG1 1XA,80,90
NG1 1XB,80,90
NG1 1XD,80,90
NG1 1XE,80,90
NG1 1XF,80,90
NG1 1XN,80,90
NG1 1XQ,80,90
NG1 1XU,80,90
NG1 1XZ,80,90
NG1 1YE,80,90
NG1 1YQ,80,90
NG1 1YR,80,90
NG1 1ZF,80,90
NG1 1ZG,80,90
NG1 1ZQ,80,90
NG1 1ZR,80,90
NG1 1ZZ,80,90
NG1 2AA,80,90
NG1 2AB,80,90
NG1 2AD,80,90
NG1 2AE,80,90
NG1 2AF,80,90
NG1 2AG,80,90
NG1 2AH,80,90
NG1 2AJ,80,90
NG1 2AL,80,90
NG1 2AN,80,90
NG1 2AP,80,90
NG1 2AQ,80,90
NG1 2AR,80,90
NG1 2AS,80,90
NG1 2AT,80,90
NG1 2AU,80,90
NG1 2AW,80,90
NG1 2AX,80,90
NG1 2AY,80,90
NG1 2AZ,80,90
NG1 2BA,80,90
NG1 2BB,80,90
NG1 2BD,80,90
NG1 2BE,80,90
NG1 2BF,80,90
NG1 2BG,80,90
NG1 2BH,80,90
NG1 2BJ,80,90
NG1 2BL,80,90
NG1 2BN,80,90
NG1 2BP,80,90
NG1 2BQ,80,90
NG1 2BS,80,90
NG1 2BT,80,90
NG1 2BU,80,90
NG1 2BW,80,90
NG1 2BX,80,90
NG1 2BY,80,90
NG1 2BZ,80,90
NG1 2DA,80,90
NG1 2DB,80,90
NG1 2DD,80,90
NG1 2DE,80,90
NG1 2DF,80,90
NG1 2DG,80,90
NG1 2DH,80,90
NG1 2DJ,80,90
NG1 2DL,80,90
NG1 2DN,80,90
NG1 2DP,80,90
NG1 2DQ,80,90
NG1 2DR,80,90
NG1 2DS,80,90
NG1 2DT,80,90
NG1 2DU,80,90
NG1 2DW,80,90
NG1 2DX,80,90
NG1 2DY,80,90
NG1 2DZ,80,90
NG1 2EA,80,90
NG1 2EB,80,90
NG1 2ED,80,90
NG1 2EE,80,90
NG1 2EF,80,90
NG1 2EG,80,90
NG1 2EH,80,90
NG1 2EJ,80,90
NG1 2EL,80,90
NG1 2EN,80,90
NG1 2EP,80,90
NG1 2EQ,80,90
NG1 2ER,80,90
NG1 2ES,80,90
NG1 2ET,80,90
NG1 2EU,80,90
NG1 2EW,80,90
NG1 2EX,80,90
NG1 2EY,80,90
NG1 2EZ,80,90
NG1 2FF,80,90
NG1 2FH,80,90
NG1 2FJ,80,90
NG1 2FP,80,90
NG1 2FR,80,90
NG1 2FS,80,90
NG1 2FU,80,90
