Postcode,Economy,Premium
BB0 1GR,80,90
BB1 1AA,80,90
BB1 1AB,80,90
BB1 1AD,80,90
BB1 1AE,80,90
BB1 1AF,80,90
BB1 1AG,80,90
BB1 1AQ,80,90
BB1 1BA,80,90
BB1 1BB,80,90
BB1 1BD,80,90
BB1 1BE,80,90
BB1 1BG,80,90
BB1 1BH,80,90
BB1 1BJ,80,90
BB1 1BL,80,90
BB1 1BN,80,90
BB1 1BP,80,90
BB1 1BQ,80,90
BB1 1BS,80,90
BB1 1BT,80,90
BB1 1BU,80,90
BB1 1BW,80,90
BB1 1BX,80,90
BB1 1BY,80,90
BB1 1BZ,80,90
BB1 1DA,80,90
BB1 1DB,80,90
BB1 1DD,80,90
BB1 1DE,80,90
BB1 1DF,80,90
BB1 1DG,80,90
BB1 1DH,80,90
BB1 1DJ,80,90
BB1 1DL,80,90
BB1 1DN,80,90
BB1 1DP,80,90
BB1 1DQ,80,90
BB1 1DR,80,90
BB1 1DS,80,90
BB1 1DT,80,90
BB1 1DU,80,90
BB1 1DW,80,90
BB1 1DX,80,90
BB1 1DY,80,90
BB1 1DZ,80,90
BB1 1EA,80,90
BB1 1EB,80,90
BB1 1ED,80,90
BB1 1EE,80,90
BB1 1EF,80,90
BB1 1EG,80,90
BB1 1EH,80,90
BB1 1EJ,80,90
BB1 1EL,80,90
BB1 1EN,80,90
BB1 1EP,80,90
BB1 1EQ,80,90
BB1 1ER,80,90
BB1 1ES,80,90
BB1 1ET,80,90
BB1 1EU,80,90
BB1 1EW,80,90
BB1 1EX,80,90
BB1 1EY,80,90
BB1 1EZ,80,90
BB1 1FA,80,90
BB1 1FB,80,90
BB1 1FG,80,90
BB1 1GA,80,90
BB1 1GB,80,90
BB1 1GD,80,90
BB1 1GE,80,90
BB1 1GF,80,90
BB1 1GG,80,90
BB1 1GH,80,90
BB1 1GJ,80,90
BB1 1GL,80,90
BB1 1GN,80,90
BB1 1HA,80,90
BB1 1HB,80,90
BB1 1HD,80,90
BB1 1HE,80,90
BB1 1HF,80,90
BB1 1HG,80,90
BB1 1HH,80,90
BB1 1HJ,80,90
BB1 1HL,80,90
BB1 1HN,80,90
BB1 1HP,80,90
BB1 1HQ,80,90
BB1 1HR,80,90
BB1 1HS,80,90
BB1 1HT,80,90
BB1 1HU,80,90
BB1 1HW,80,90
BB1 1HY,80,90
BB1 1JA,80,90
BB1 1JB,80,90
BB1 1JD,80,90
BB1 1JE,80,90
BB1 1JF,80,90
BB1 1JG,80,90
BB1 1JP,80,90
BB1 1JS,80,90
BB1 1JT,80,90
BB1 1JW,80,90
BB1 1JY,80,90
BB1 1LA,80,90
BB1 1LB,80,90
BB1 1LD,80,90
BB1 1LE,80,90
BB1 1LF,80,90
BB1 1LP,80,90
BB1 1LR,80,90
BB1 1LS,80,90
BB1 1LT,80,90
BB1 1LU,80,90
BB1 1LW,80,90
BB1 1LX,80,90
BB1 1LY,80,90
BB1 1LZ,80,90
BB1 1NA,80,90
BB1 1NB,80,90
BB1 1ND,80,90
BB1 1NE,80,90
BB1 1NF,80,90
BB1 1NG,80,90
BB1 1NH,80,90
BB1 1NJ,80,90
BB1 1NL,80,90
BB1 1NN,80,90
BB1 1NP,80,90
BB1 1NQ,80,90
BB1 1NR,80,90
BB1 1NS,80,90
BB1 1NT,80,90
BB1 1NU,80,90
BB1 1NW,80,90
