Postcode,Economy,Premium
BL0 0AA,80,90
BL0 0AB,80,90
BL0 0AD,80,90
BL0 0AE,80,90
BL0 0AF,80,90
BL0 0AG,80,90
BL0 0AH,80,90
BL0 0AJ,80,90
BL0 0AL,80,90
BL0 0AN,80,90
BL0 0AP,80,90
BL0 0AQ,80,90
BL0 0AR,80,90
BL0 0AS,80,90
BL0 0AT,80,90
BL0 0AU,80,90
BL0 0AW,80,90
BL0 0AX,80,90
BL0 0AY,80,90
BL0 0AZ,80,90
BL0 0BA,80,90
BL0 0BB,80,90
BL0 0BD,80,90
BL0 0BE,80,90
BL0 0BF,80,90
BL0 0BG,80,90
BL0 0BH,80,90
BL0 0BJ,80,90
BL0 0BL,80,90
BL0 0BN,80,90
BL0 0BP,80,90
BL0 0BQ,80,90
BL0 0BS,80,90
BL0 0BT,80,90
BL0 0BU,80,90
BL0 0BW,80,90
BL0 0BX,80,90
BL0 0BY,80,90
BL0 0BZ,80,90
BL0 0DA,80,90
BL0 0DB,80,90
BL0 0DD,80,90
BL0 0DE,80,90
BL0 0DF,80,90
BL0 0DG,80,90
BL0 0DH,80,90
BL0 0DJ,80,90
BL0 0DL,80,90
BL0 0DN,80,90
BL0 0DP,80,90
BL0 0DQ,80,90
BL0 0DR,80,90
BL0 0DS,80,90
BL0 0DT,80,90
BL0 0DU,80,90
BL0 0DW,80,90
BL0 0DX,80,90
BL0 0DY,80,90
BL0 0DZ,80,90
BL0 0EA,80,90
BL0 0EB,80,90
BL0 0ED,80,90
BL0 0EE,80,90
BL0 0EF,80,90
BL0 0EG,80,90
BL0 0EH,80,90
BL0 0EJ,80,90
BL0 0EL,80,90
BL0 0EN,80,90
BL0 0EP,80,90
BL0 0EQ,80,90
BL0 0ER,80,90
BL0 0ES,80,90
BL0 0ET,80,90
BL0 0EU,80,90
BL0 0EW,80,90
BL0 0EX,80,90
BL0 0EY,80,90
BL0 0EZ,80,90
BL0 0FA,80,90
BL0 0FB,80,90
BL0 0FD,80,90
BL0 0FE,80,90
BL0 0FF,80,90
BL0 0FG,80,90
BL0 0FH,80,90
BL0 0FJ,80,90
BL0 0FL,80,90
BL0 0FN,80,90
BL0 0FP,80,90
BL0 0FQ,80,90
BL0 0FR,80,90
BL0 0FS,80,90
BL0 0FT,80,90
BL0 0FU,80,90
BL0 0FW,80,90
BL0 0FX,80,90
BL0 0FY,80,90
BL0 0FZ,80,90
BL0 0GA,80,90
BL0 0GB,80,90
BL0 0GD,80,90
BL0 0GE,80,90
BL0 0GF,80,90
BL0 0GG,80,90
BL0 0GH,80,90
BL0 0GJ,80,90
BL0 0GL,80,90
BL0 0GN,80,90
BL0 0GP,80,90
BL0 0GQ,80,90
BL0 0GX,80,90
BL0 0GY,80,90
BL0 0GZ,80,90
BL0 0HA,80,90
BL0 0HB,80,90
BL0 0HD,80,90
BL0 0HE,80,90
BL0 0HF,80,90
BL0 0HG,80,90
BL0 0HH,80,90
BL0 0HJ,80,90
BL0 0HL,80,90
BL0 0HN,80,90
BL0 0HP,80,90
BL0 0HQ,80,90
BL0 0HR,80,90
BL0 0HS,80,90
BL0 0HT,80,90
BL0 0HU,80,90
BL0 0HW,80,90
BL0 0HX,80,90
BL0 0HY,80,90
BL0 0HZ,80,90
BL0 0JA,80,90
BL0 0JB,80,90
BL0 0JD,80,90
BL0 0JE,80,90
BL0 0JF,80,90
BL0 0JG,80,90
BL0 0JH,80,90
BL0 0JJ,80,90
BL0 0JL,80,90
BL0 0JN,80,90
BL0 0JP,80,90
BL0 0JQ,80,90
BL0 0JR,80,90
BL0 0JS,80,90
BL0 0JT,80,90
BL0 0JU,80,90
BL0 0JW,80,90
BL0 0JX,80,90
BL0 0JY,80,90
BL0 0JZ,80,90
BL0 0LA,80,90
BL0 0LB,80,90
BL0 0LD,80,90
BL0 0LE,80,90
BL0 0LF,80,90
BL0 0LG,80,90
BL0 0LH,80,90
BL0 0LJ,80,90
BL0 0LL,80,90
BL0 0LN,80,90
BL0 0LP,80,90
BL0 0LQ,80,90
BL0 0LR,80,90
BL0 0LS,80,90
BL0 0LT,80,90
BL0 0LU,80,90
BL0 0LW,80,90
BL0 0LX,80,90
BL0 0LY,80,90
BL0 0LZ,80,90
BL0 0NA,80,90
BL0 0NB,80,90
BL0 0ND,80,90
BL0 0NE,80,90
BL0 0NF,80,90
BL0 0NG,80,90
BL0 0NH,80,90
BL0 0NJ,80,90
BL0 0NL,80,90
BL0 0NN,80,90
BL0 0NP,80,90
BL0 0NQ,80,90
BL0 0NR,80,90
BL0 0NS,80,90
BL0 0NT,80,90
BL0 0NU,80,90
BL0 0NW,80,90
BL0 0NX,80,90
BL0 0NY,80,90
BL0 0NZ,80,90
BL0 0PA,80,90
BL0 0PB,80,90
BL0 0PD,80,90
BL0 0PE,80,90
BL0 0PF,80,90
BL0 0PG,80,90
BL0 0PH,80,90
BL0 0PJ,80,90
BL0 0PL,80,90
BL0 0PN,80,90
BL0 0PP,80,90
BL0 0PQ,80,90
BL0 0PR,80,90
BL0 0PS,80,90
BL0 0PT,80,90
BL0 0PU,80,90
BL0 0PW,80,90
BL0 0PX,80,90
BL0 0PY,80,90
BL0 0PZ,80,90
BL0 0QA,80,90
BL0 0QB,80,90
BL0 0QD,80,90
BL0 0QE,80,90
BL0 0QF,80,90
BL0 0QG,80,90
BL0 0QH,80,90
BL0 0QJ,80,90
BL0 0QL,80,90
BL0 0QN,80,90
BL0 0QP,80,90
BL0 0QQ,80,90
BL0 0QR,80,90
BL0 0QS,80,90
BL0 0QT,80,90
BL0 0QU,80,90
BL0 0QW,80,90
BL0 0QX,80,90
BL0 0QY,80,90
BL0 0QZ,80,90
BL0 0RA,80,90
BL0 0RB,80,90
BL0 0RD,80,90
BL0 0RE,80,90
BL0 0RF,80,90
BL0 0RG,80,90
BL0 0RH,80,90
BL0 0RJ,80,90
BL0 0RL,80,90
BL0 0RN,80,90
BL0 0RP,80,90
BL0 0RQ,80,90
BL0 0RR,80,90
BL0 0RS,80,90
BL0 0RT,80,90
BL0 0RU,80,90
BL0 0RW,80,90
BL0 0RX,80,90
BL0 0RY,80,90
BL0 0RZ,80,90
BL0 0SA,80,90
BL0 0SB,80,90
BL0 0SD,80,90
BL0 0SE,80,90
BL0 0SF,80,90
BL0 0SG,80,90
BL0 0SQ,80,90
BL0 0SY,80,90
BL0 0SZ,80,90
BL0 0TA,80,90
BL0 0WA,80,90
BL0 0WW,80,90
BL0 0WX,80,90
BL0 0WY,80,90
BL0 0WZ,80,90
BL0 0XB,80,90
BL0 0YX,80,90
BL0 0YY,80,90
BL0 0ZW,80,90
BL0 9AA,80,90
BL0 9AB,80,90
BL0 9AD,80,90
BL0 9AE,80,90
BL0 9AF,80,90
BL0 9AG,80,90
BL0 9AH,80,90
BL0 9AJ,80,90
BL0 9AL,80,90
BL0 9AN,80,90
BL0 9AP,80,90
BL0 9AQ,80,90
BL0 9AR,80,90
BL0 9AS,80,90
BL0 9AT,80,90
BL0 9AU,80,90
BL0 9AW,80,90
BL0 9AX,80,90
BL0 9AY,80,90
BL0 9AZ,80,90
BL0 9BA,80,90
BL0 9BB,80,90
BL0 9BD,80,90
BL0 9BE,80,90
BL0 9BF,80,90
BL0 9BG,80,90
BL0 9BH,80,90
BL0 9BJ,80,90
BL0 9BL,80,90
BL0 9BN,80,90
BL0 9BP,80,90
BL0 9BQ,80,90
BL0 9BR,80,90
BL0 9BS,80,90
BL0 9BT,80,90
BL0 9BU,80,90
BL0 9BW,80,90
BL0 9BX,80,90
BL0 9BY,80,90
BL0 9BZ,80,90
BL0 9DA,80,90
BL0 9DB,80,90
BL0 9DD,80,90
BL0 9DE,80,90
BL0 9DF,80,90
BL0 9DG,80,90
BL0 9DH,80,90
BL0 9DJ,80,90
BL0 9DL,80,90
BL0 9DN,80,90
BL0 9DP,80,90
BL0 9DQ,80,90
BL0 9DR,80,90
BL0 9DS,80,90
BL0 9DT,80,90
BL0 9DU,80,90
BL0 9DW,80,90
BL0 9DX,80,90
BL0 9DY,80,90
BL0 9DZ,80,90
BL0 9EA,80,90
BL0 9EB,80,90
BL0 9ED,80,90
BL0 9EE,80,90
BL0 9EF,80,90
BL0 9EG,80,90
BL0 9EH,80,90
BL0 9EJ,80,90
BL0 9EL,80,90
BL0 9EN,80,90
BL0 9EP,80,90
BL0 9EQ,80,90
BL0 9ER,80,90
BL0 9ES,80,90
BL0 9ET,80,90
BL0 9EU,80,90
BL0 9EW,80,90
BL0 9EX,80,90
BL0 9EY,80,90
BL0 9EZ,80,90
BL0 9FA,80,90
BL0 9FB,80,90
BL0 9FD,80,90
BL0 9FE,80,90
BL0 9FF,80,90
BL0 9FG,80,90
BL0 9FH,80,90
BL0 9FJ,80,90
BL0 9FL,80,90
BL0 9FN,80,90
BL0 9FP,80,90
BL0 9FQ,80,90
BL0 9FR,80,90
BL0 9FS,80,90
BL0 9FT,80,90
BL0 9FU,80,90
BL0 9FW,80,90
BL0 9FX,80,90
BL0 9FY,80,90
BL0 9FZ,80,90
