Postcode,Economy,Premium
TS1 1AA,80,90
TS1 1AB,80,90
TS1 1AD,80,90
TS1 1AE,80,90
TS1 1AF,80,90
TS1 1AH,80,90
TS1 1AN,80,90
TS1 1AZ,80,90
TS1 1BA,80,90
TS1 1DA,80,90
TS1 1DB,80,90
TS1 1DD,80,90
TS1 1DE,80,90
TS1 1DF,80,90
TS1 1DG,80,90
TS1 1DH,80,90
TS1 1DL,80,90
TS1 1DN,80,90
TS1 1DP,80,90
TS1 1DQ,80,90
TS1 1DR,80,90
TS1 1DS,80,90
TS1 1DU,80,90
TS1 1DW,80,90
TS1 1DX,80,90
TS1 1EA,80,90
TS1 1EB,80,90
TS1 1EE,80,90
TS1 1EG,80,90
TS1 1EH,80,90
TS1 1EL,80,90
TS1 1EP,80,90
TS1 1EQ,80,90
TS1 1EX,80,90
TS1 1EY,80,90
TS1 1EZ,80,90
TS1 1GA,80,90
TS1 1HA,80,90
TS1 1HB,80,90
TS1 1HD,80,90
TS1 1HE,80,90
TS1 1HF,80,90
TS1 1HG,80,90
TS1 1HJ,80,90
TS1 1HL,80,90
TS1 1HP,80,90
TS1 1HQ,80,90
TS1 1HR,80,90
TS1 1HS,80,90
TS1 1HT,80,90
TS1 1HU,80,90
TS1 1HW,80,90
TS1 1HX,80,90
TS1 1HY,80,90
TS1 1HZ,80,90
TS1 1JA,80,90
TS1 1JB,80,90
TS1 1JD,80,90
TS1 1JH,80,90
TS1 1JJ,80,90
TS1 1JL,80,90
TS1 1JN,80,90
TS1 1JP,80,90
TS1 1JQ,80,90
TS1 1JR,80,90
TS1 1JS,80,90
TS1 1JT,80,90
TS1 1JU,80,90
TS1 1JW,80,90
TS1 1JX,80,90
TS1 1JY,80,90
TS1 1JZ,80,90
TS1 1LA,80,90
TS1 1LB,80,90
TS1 1LD,80,90
TS1 1LE,80,90
TS1 1LF,80,90
TS1 1LG,80,90
TS1 1LH,80,90
TS1 1LJ,80,90
TS1 1LL,80,90
TS1 1LN,80,90
TS1 1LP,80,90
TS1 1LR,80,90
TS1 1LS,80,90
TS1 1LT,80,90
TS1 1LU,80,90
TS1 1LW,80,90
TS1 1LX,80,90
TS1 1LY,80,90
TS1 1LZ,80,90
TS1 1NA,80,90
TS1 1NB,80,90
TS1 1NE,80,90
TS1 1NF,80,90
TS1 1NG,80,90
TS1 1NJ,80,90
TS1 1NN,80,90
TS1 1NP,80,90
TS1 1NQ,80,90
TS1 1NR,80,90
TS1 1NS,80,90
TS1 1NT,80,90
TS1 1NU,80,90
TS1 1NW,80,90
TS1 1NX,80,90
TS1 1PA,80,90
TS1 1PB,80,90
TS1 1PD,80,90
TS1 1PE,80,90
TS1 1PF,80,90
TS1 1PG,80,90
TS1 1PH,80,90
TS1 1PJ,80,90
TS1 1PL,80,90
TS1 1PN,80,90
TS1 1PP,80,90
TS1 1PQ,80,90
TS1 1PR,80,90
TS1 1PS,80,90
TS1 1PT,80,90
TS1 1PU,80,90
TS1 1PW,80,90
TS1 1PX,80,90
TS1 1PY,80,90
TS1 1PZ,80,90
TS1 1QA,80,90
TS1 1QB,80,90
TS1 1QD,80,90
TS1 1QE,80,90
TS1 1QF,80,90
TS1 1QG,80,90
TS1 1QH,80,90
TS1 1QJ,80,90
TS1 1QL,80,90
TS1 1QN,80,90
TS1 1QP,80,90
TS1 1QR,80,90
TS1 1QS,80,90
TS1 1QT,80,90
TS1 1QU,80,90
TS1 1RA,80,90
TS1 1RB,80,90
TS1 1RD,80,90
TS1 1RE,80,90
TS1 1RF,80,90
TS1 1RG,80,90
TS1 1RH,80,90
TS1 1RJ,80,90
TS1 1RL,80,90
TS1 1RN,80,90
TS1 1RP,80,90
TS1 1RQ,80,90
TS1 1RS,80,90
TS1 1RT,80,90
TS1 1RU,80,90
TS1 1RW,80,90
TS1 1RX,80,90
TS1 1RY,80,90
TS1 1RZ,80,90
TS1 1SA,80,90
TS1 1SB,80,90
TS1 1SD,80,90
TS1 1SE,80,90
TS1 1SF,80,90
TS1 1SG,80,90
TS1 1SH,80,90
TS1 1SL,80,90
TS1 1SN,80,90
TS1 1SP,80,90
TS1 1SQ,80,90
TS1 1SR,80,90
TS1 1ST,80,90
TS1 1SU,80,90
TS1 1SW,80,90
TS1 1TA,80,90
TS1 1TB,80,90
TS1 1TD,80,90
TS1 1TE,80,90
TS1 1TH,80,90
TS1 1TJ,80,90
TS1 1TL,80,90
TS1 1TN,80,90
TS1 1TR,80,90
TS1 1TS,80,90
TS1 1TW,80,90
TS1 1TX,80,90
TS1 1UB,80,90
TS1 1UE,80,90
TS1 1UR,80,90
TS1 1WA,80,90
TS1 1WB,80,90
TS1 1WQ,80,90
TS1 1WR,80,90
TS1 1WS,80,90
TS1 1WT,80,90
TS1 1WU,80,90
TS1 1WW,80,90
TS1 1WX,80,90
TS1 1WY,80,90
TS1 1WZ,80,90
TS1 1XG,80,90
TS1 1XH,80,90
TS1 1XJ,80,90
TS1 1XL,80,90
TS1 1XN,80,90
TS1 1XP,80,90
TS1 1XQ,80,90
TS1 1XR,80,90
